id,item_id,invoice_id,quantity,unit_price,created_at,updated_at
3077,754,696,7,73824,2012-03-27 14:54:43 UTC,2012-03-27 14:54:43 UTC
3078,741,696,10,169,2012-03-27 14:54:43 UTC,2012-03-27 14:54:43 UTC
3079,754,696,2,73824,2012-03-27 14:54:43 UTC,2012-03-27 14:54:43 UTC
3080,755,696,1,84150,2012-03-27 14:54:43 UTC,2012-03-27 14:54:43 UTC
3081,741,696,4,169,2012-03-27 14:54:43 UTC,2012-03-27 14:54:43 UTC
3082,1560,697,4,85473,2012-03-27 14:54:43 UTC,2012-03-27 14:54:43 UTC
3083,1596,697,4,16398,2012-03-27 14:54:43 UTC,2012-03-27 14:54:43 UTC
3084,583,698,4,30410,2012-03-27 14:54:43 UTC,2012-03-27 14:54:43 UTC
3085,589,698,8,84793,2012-03-27 14:54:43 UTC,2012-03-27 14:54:43 UTC
3086,1397,699,1,99188,2012-03-27 14:54:43 UTC,2012-03-27 14:54:43 UTC
3087,450,700,7,19142,2012-03-27 14:54:43 UTC,2012-03-27 14:54:43 UTC
3088,450,700,1,19142,2012-03-27 14:54:43 UTC,2012-03-27 14:54:43 UTC
3089,447,700,7,97819,2012-03-27 14:54:43 UTC,2012-03-27 14:54:43 UTC
3090,447,700,1,97819,2012-03-27 14:54:43 UTC,2012-03-27 14:54:43 UTC
3091,98,701,9,11571,2012-03-27 14:54:43 UTC,2012-03-27 14:54:43 UTC
3092,98,701,4,11571,2012-03-27 14:54:43 UTC,2012-03-27 14:54:43 UTC
3093,95,701,8,61358,2012-03-27 14:54:43 UTC,2012-03-27 14:54:43 UTC
3094,93,701,8,96915,2012-03-27 14:54:43 UTC,2012-03-27 14:54:43 UTC
3095,208,702,7,48543,2012-03-27 14:54:43 UTC,2012-03-27 14:54:43 UTC
3096,1178,703,4,61208,2012-03-27 14:54:43 UTC,2012-03-27 14:54:43 UTC
3097,1182,703,3,11137,2012-03-27 14:54:43 UTC,2012-03-27 14:54:43 UTC
3098,1179,703,10,37328,2012-03-27 14:54:43 UTC,2012-03-27 14:54:43 UTC
3099,1178,703,9,61208,2012-03-27 14:54:43 UTC,2012-03-27 14:54:43 UTC
3100,1179,703,9,37328,2012-03-27 14:54:43 UTC,2012-03-27 14:54:43 UTC
3101,1180,703,6,59960,2012-03-27 14:54:43 UTC,2012-03-27 14:54:43 UTC
3102,1928,704,1,5488,2012-03-27 14:54:43 UTC,2012-03-27 14:54:43 UTC
3103,1927,704,10,88937,2012-03-27 14:54:43 UTC,2012-03-27 14:54:43 UTC
3104,1926,704,9,70356,2012-03-27 14:54:43 UTC,2012-03-27 14:54:43 UTC
3105,1967,705,6,86746,2012-03-27 14:54:43 UTC,2012-03-27 14:54:43 UTC
3106,1964,705,8,41559,2012-03-27 14:54:43 UTC,2012-03-27 14:54:43 UTC
3107,1951,705,10,39367,2012-03-27 14:54:43 UTC,2012-03-27 14:54:43 UTC
3108,1641,706,4,88348,2012-03-27 14:54:43 UTC,2012-03-27 14:54:43 UTC
3109,1672,706,3,504,2012-03-27 14:54:43 UTC,2012-03-27 14:54:43 UTC
3110,1645,706,2,25654,2012-03-27 14:54:43 UTC,2012-03-27 14:54:43 UTC
3111,1668,706,6,26302,2012-03-27 14:54:43 UTC,2012-03-27 14:54:43 UTC
3112,1649,706,7,94376,2012-03-27 14:54:43 UTC,2012-03-27 14:54:43 UTC
3113,2306,707,4,81595,2012-03-27 14:54:43 UTC,2012-03-27 14:54:43 UTC
3114,2314,707,6,51420,2012-03-27 14:54:43 UTC,2012-03-27 14:54:43 UTC
3115,2306,707,4,81595,2012-03-27 14:54:43 UTC,2012-03-27 14:54:43 UTC
3116,2310,707,8,52356,2012-03-27 14:54:43 UTC,2012-03-27 14:54:43 UTC
3117,2310,707,10,52356,2012-03-27 14:54:43 UTC,2012-03-27 14:54:43 UTC
3118,2318,707,3,22010,2012-03-27 14:54:43 UTC,2012-03-27 14:54:43 UTC
3119,2318,707,5,22010,2012-03-27 14:54:43 UTC,2012-03-27 14:54:43 UTC
3120,2308,707,5,96933,2012-03-27 14:54:43 UTC,2012-03-27 14:54:43 UTC
3121,571,708,7,74817,2012-03-27 14:54:43 UTC,2012-03-27 14:54:43 UTC
3122,580,708,9,62414,2012-03-27 14:54:43 UTC,2012-03-27 14:54:43 UTC
3123,1922,709,5,46383,2012-03-27 14:54:43 UTC,2012-03-27 14:54:43 UTC
3124,1919,709,5,96379,2012-03-27 14:54:43 UTC,2012-03-27 14:54:43 UTC
3125,1922,709,5,46383,2012-03-27 14:54:43 UTC,2012-03-27 14:54:43 UTC
3126,2386,710,7,85029,2012-03-27 14:54:43 UTC,2012-03-27 14:54:43 UTC
3127,2395,710,1,37981,2012-03-27 14:54:43 UTC,2012-03-27 14:54:43 UTC
3128,2381,710,1,33068,2012-03-27 14:54:43 UTC,2012-03-27 14:54:43 UTC
3129,2382,710,8,48168,2012-03-27 14:54:43 UTC,2012-03-27 14:54:43 UTC
3130,2383,710,6,64501,2012-03-27 14:54:43 UTC,2012-03-27 14:54:43 UTC
3131,2391,710,5,68007,2012-03-27 14:54:43 UTC,2012-03-27 14:54:43 UTC
3132,1113,711,4,35459,2012-03-27 14:54:43 UTC,2012-03-27 14:54:43 UTC
3133,1110,711,5,45128,2012-03-27 14:54:43 UTC,2012-03-27 14:54:43 UTC
3134,1107,711,7,50290,2012-03-27 14:54:43 UTC,2012-03-27 14:54:43 UTC
3135,1111,711,4,8303,2012-03-27 14:54:43 UTC,2012-03-27 14:54:43 UTC
3136,1110,711,2,45128,2012-03-27 14:54:43 UTC,2012-03-27 14:54:43 UTC
3137,1116,711,10,30198,2012-03-27 14:54:43 UTC,2012-03-27 14:54:43 UTC
3138,1397,712,4,99188,2012-03-27 14:54:43 UTC,2012-03-27 14:54:43 UTC
3139,1396,712,4,91790,2012-03-27 14:54:43 UTC,2012-03-27 14:54:43 UTC
3140,1397,712,8,99188,2012-03-27 14:54:43 UTC,2012-03-27 14:54:43 UTC
3141,1396,712,3,91790,2012-03-27 14:54:43 UTC,2012-03-27 14:54:43 UTC
3142,1398,712,2,76797,2012-03-27 14:54:43 UTC,2012-03-27 14:54:43 UTC
3143,1789,713,6,90003,2012-03-27 14:54:43 UTC,2012-03-27 14:54:43 UTC
3144,1802,713,3,63232,2012-03-27 14:54:43 UTC,2012-03-27 14:54:43 UTC
3145,1798,713,7,82201,2012-03-27 14:54:43 UTC,2012-03-27 14:54:43 UTC
3146,1794,713,8,62652,2012-03-27 14:54:43 UTC,2012-03-27 14:54:43 UTC
3147,1807,713,7,9889,2012-03-27 14:54:43 UTC,2012-03-27 14:54:43 UTC
3148,2439,714,4,42820,2012-03-27 14:54:43 UTC,2012-03-27 14:54:43 UTC
3149,2455,714,6,14415,2012-03-27 14:54:43 UTC,2012-03-27 14:54:43 UTC
3150,2440,714,3,79808,2012-03-27 14:54:43 UTC,2012-03-27 14:54:43 UTC
3151,2469,714,4,42792,2012-03-27 14:54:43 UTC,2012-03-27 14:54:43 UTC
3152,2111,715,1,33012,2012-03-27 14:54:43 UTC,2012-03-27 14:54:43 UTC
3153,2121,715,8,43817,2012-03-27 14:54:43 UTC,2012-03-27 14:54:43 UTC
3154,2108,715,6,44325,2012-03-27 14:54:43 UTC,2012-03-27 14:54:43 UTC
3155,547,716,9,48582,2012-03-27 14:54:43 UTC,2012-03-27 14:54:43 UTC
3156,550,716,2,40648,2012-03-27 14:54:43 UTC,2012-03-27 14:54:43 UTC
3157,103,717,5,23940,2012-03-27 14:54:44 UTC,2012-03-27 14:54:44 UTC
3158,104,717,10,1061,2012-03-27 14:54:44 UTC,2012-03-27 14:54:44 UTC
3159,103,717,5,23940,2012-03-27 14:54:44 UTC,2012-03-27 14:54:44 UTC
3160,104,717,3,1061,2012-03-27 14:54:44 UTC,2012-03-27 14:54:44 UTC
3161,103,717,9,23940,2012-03-27 14:54:44 UTC,2012-03-27 14:54:44 UTC
3162,522,718,3,35742,2012-03-27 14:54:44 UTC,2012-03-27 14:54:44 UTC
3163,525,718,6,99566,2012-03-27 14:54:44 UTC,2012-03-27 14:54:44 UTC
3164,524,718,7,89774,2012-03-27 14:54:44 UTC,2012-03-27 14:54:44 UTC
3165,510,719,2,31918,2012-03-27 14:54:44 UTC,2012-03-27 14:54:44 UTC
3166,508,719,8,71583,2012-03-27 14:54:44 UTC,2012-03-27 14:54:44 UTC
3167,491,719,9,76685,2012-03-27 14:54:44 UTC,2012-03-27 14:54:44 UTC
3168,947,720,10,13745,2012-03-27 14:54:44 UTC,2012-03-27 14:54:44 UTC
3169,943,720,3,47893,2012-03-27 14:54:44 UTC,2012-03-27 14:54:44 UTC
3170,941,720,10,41246,2012-03-27 14:54:44 UTC,2012-03-27 14:54:44 UTC
3171,944,720,8,83583,2012-03-27 14:54:44 UTC,2012-03-27 14:54:44 UTC
3172,944,720,10,83583,2012-03-27 14:54:44 UTC,2012-03-27 14:54:44 UTC
3173,949,720,4,70026,2012-03-27 14:54:44 UTC,2012-03-27 14:54:44 UTC
3174,948,720,10,32774,2012-03-27 14:54:44 UTC,2012-03-27 14:54:44 UTC
3175,940,720,1,72742,2012-03-27 14:54:44 UTC,2012-03-27 14:54:44 UTC
3176,2357,721,6,20725,2012-03-27 14:54:44 UTC,2012-03-27 14:54:44 UTC
3177,2331,721,7,46362,2012-03-27 14:54:44 UTC,2012-03-27 14:54:44 UTC
3178,896,722,9,55493,2012-03-27 14:54:44 UTC,2012-03-27 14:54:44 UTC
3179,920,722,10,37179,2012-03-27 14:54:44 UTC,2012-03-27 14:54:44 UTC
3180,897,722,4,53600,2012-03-27 14:54:44 UTC,2012-03-27 14:54:44 UTC
3181,895,722,1,19707,2012-03-27 14:54:44 UTC,2012-03-27 14:54:44 UTC
3182,901,722,9,89764,2012-03-27 14:54:44 UTC,2012-03-27 14:54:44 UTC
3183,905,722,3,75121,2012-03-27 14:54:44 UTC,2012-03-27 14:54:44 UTC
3184,285,723,2,66098,2012-03-27 14:54:44 UTC,2012-03-27 14:54:44 UTC
3185,282,723,4,29921,2012-03-27 14:54:44 UTC,2012-03-27 14:54:44 UTC
3186,284,723,10,14406,2012-03-27 14:54:44 UTC,2012-03-27 14:54:44 UTC
3187,284,723,2,14406,2012-03-27 14:54:44 UTC,2012-03-27 14:54:44 UTC
3188,1987,724,4,67600,2012-03-27 14:54:44 UTC,2012-03-27 14:54:44 UTC
3189,1992,724,7,389,2012-03-27 14:54:44 UTC,2012-03-27 14:54:44 UTC
3190,1981,724,3,69645,2012-03-27 14:54:44 UTC,2012-03-27 14:54:44 UTC
3191,1998,724,8,58361,2012-03-27 14:54:44 UTC,2012-03-27 14:54:44 UTC
3192,1991,724,9,40767,2012-03-27 14:54:44 UTC,2012-03-27 14:54:44 UTC
3193,1989,724,7,77396,2012-03-27 14:54:44 UTC,2012-03-27 14:54:44 UTC
3194,756,725,8,63723,2012-03-27 14:54:44 UTC,2012-03-27 14:54:44 UTC
3195,743,725,10,25768,2012-03-27 14:54:44 UTC,2012-03-27 14:54:44 UTC
3196,745,725,3,42314,2012-03-27 14:54:44 UTC,2012-03-27 14:54:44 UTC
3197,765,725,4,24029,2012-03-27 14:54:44 UTC,2012-03-27 14:54:44 UTC
3198,766,725,10,82153,2012-03-27 14:54:44 UTC,2012-03-27 14:54:44 UTC
3199,756,725,9,63723,2012-03-27 14:54:44 UTC,2012-03-27 14:54:44 UTC
3200,776,725,1,10706,2012-03-27 14:54:44 UTC,2012-03-27 14:54:44 UTC
3201,1396,726,8,91790,2012-03-27 14:54:44 UTC,2012-03-27 14:54:44 UTC
3202,1863,727,2,13505,2012-03-27 14:54:44 UTC,2012-03-27 14:54:44 UTC
3203,1864,727,8,33182,2012-03-27 14:54:44 UTC,2012-03-27 14:54:44 UTC
3204,1293,728,7,2631,2012-03-27 14:54:44 UTC,2012-03-27 14:54:44 UTC
3205,405,729,8,36852,2012-03-27 14:54:44 UTC,2012-03-27 14:54:44 UTC
3206,390,729,6,55483,2012-03-27 14:54:44 UTC,2012-03-27 14:54:44 UTC
3207,389,729,8,47454,2012-03-27 14:54:44 UTC,2012-03-27 14:54:44 UTC
3208,507,730,10,85703,2012-03-27 14:54:44 UTC,2012-03-27 14:54:44 UTC
3209,484,730,8,47993,2012-03-27 14:54:44 UTC,2012-03-27 14:54:44 UTC
3210,1228,731,2,17526,2012-03-27 14:54:44 UTC,2012-03-27 14:54:44 UTC
3211,1222,731,4,45746,2012-03-27 14:54:44 UTC,2012-03-27 14:54:44 UTC
3212,1228,731,5,17526,2012-03-27 14:54:44 UTC,2012-03-27 14:54:44 UTC
3213,2097,732,4,47367,2012-03-27 14:54:44 UTC,2012-03-27 14:54:44 UTC
3214,2069,732,1,22220,2012-03-27 14:54:44 UTC,2012-03-27 14:54:44 UTC
3215,2085,732,7,24984,2012-03-27 14:54:44 UTC,2012-03-27 14:54:44 UTC
3216,2096,732,10,70621,2012-03-27 14:54:44 UTC,2012-03-27 14:54:44 UTC
3217,2095,732,7,43798,2012-03-27 14:54:44 UTC,2012-03-27 14:54:44 UTC
3218,545,733,2,72968,2012-03-27 14:54:44 UTC,2012-03-27 14:54:44 UTC
3219,546,733,4,46970,2012-03-27 14:54:44 UTC,2012-03-27 14:54:44 UTC
3220,543,733,8,6056,2012-03-27 14:54:44 UTC,2012-03-27 14:54:44 UTC
3221,544,733,3,32759,2012-03-27 14:54:44 UTC,2012-03-27 14:54:44 UTC
3222,545,733,6,72968,2012-03-27 14:54:44 UTC,2012-03-27 14:54:44 UTC
3223,548,733,8,29744,2012-03-27 14:54:44 UTC,2012-03-27 14:54:44 UTC
3224,546,733,4,46970,2012-03-27 14:54:44 UTC,2012-03-27 14:54:44 UTC
3225,547,733,3,48582,2012-03-27 14:54:44 UTC,2012-03-27 14:54:44 UTC
3226,1235,734,3,6377,2012-03-27 14:54:44 UTC,2012-03-27 14:54:44 UTC
3227,1256,734,7,52424,2012-03-27 14:54:44 UTC,2012-03-27 14:54:44 UTC
3228,1237,734,3,30520,2012-03-27 14:54:44 UTC,2012-03-27 14:54:44 UTC
3229,1986,735,6,44866,2012-03-27 14:54:44 UTC,2012-03-27 14:54:44 UTC
3230,2015,735,9,2326,2012-03-27 14:54:44 UTC,2012-03-27 14:54:44 UTC
3231,2011,735,8,25510,2012-03-27 14:54:44 UTC,2012-03-27 14:54:44 UTC
3232,1984,735,9,68109,2012-03-27 14:54:44 UTC,2012-03-27 14:54:44 UTC
3233,1983,735,9,12998,2012-03-27 14:54:44 UTC,2012-03-27 14:54:44 UTC
3234,187,736,5,47310,2012-03-27 14:54:44 UTC,2012-03-27 14:54:44 UTC
3235,169,736,9,71062,2012-03-27 14:54:44 UTC,2012-03-27 14:54:44 UTC
3236,185,736,10,23175,2012-03-27 14:54:44 UTC,2012-03-27 14:54:44 UTC
3237,196,736,10,33317,2012-03-27 14:54:44 UTC,2012-03-27 14:54:44 UTC
3238,1178,737,4,61208,2012-03-27 14:54:44 UTC,2012-03-27 14:54:44 UTC
3239,1180,737,7,59960,2012-03-27 14:54:44 UTC,2012-03-27 14:54:44 UTC
3240,569,738,6,30356,2012-03-27 14:54:44 UTC,2012-03-27 14:54:44 UTC
3241,578,738,3,65505,2012-03-27 14:54:44 UTC,2012-03-27 14:54:44 UTC
3242,554,738,5,88066,2012-03-27 14:54:44 UTC,2012-03-27 14:54:44 UTC
3243,557,738,9,69020,2012-03-27 14:54:44 UTC,2012-03-27 14:54:44 UTC
3244,562,738,8,21590,2012-03-27 14:54:44 UTC,2012-03-27 14:54:44 UTC
3245,543,739,6,6056,2012-03-27 14:54:44 UTC,2012-03-27 14:54:44 UTC
3246,548,739,2,29744,2012-03-27 14:54:44 UTC,2012-03-27 14:54:44 UTC
3247,543,739,9,6056,2012-03-27 14:54:44 UTC,2012-03-27 14:54:44 UTC
3248,1031,740,8,6580,2012-03-27 14:54:45 UTC,2012-03-27 14:54:45 UTC
3249,1034,740,6,44870,2012-03-27 14:54:45 UTC,2012-03-27 14:54:45 UTC
3250,1032,740,9,30830,2012-03-27 14:54:45 UTC,2012-03-27 14:54:45 UTC
3251,1020,740,5,89621,2012-03-27 14:54:45 UTC,2012-03-27 14:54:45 UTC
3252,2400,741,4,79571,2012-03-27 14:54:45 UTC,2012-03-27 14:54:45 UTC
3253,2411,741,1,59496,2012-03-27 14:54:45 UTC,2012-03-27 14:54:45 UTC
3254,2419,741,10,79964,2012-03-27 14:54:45 UTC,2012-03-27 14:54:45 UTC
3255,2438,741,2,67253,2012-03-27 14:54:45 UTC,2012-03-27 14:54:45 UTC
3256,2429,741,4,27919,2012-03-27 14:54:45 UTC,2012-03-27 14:54:45 UTC
3257,2409,741,5,45024,2012-03-27 14:54:45 UTC,2012-03-27 14:54:45 UTC
3258,1501,742,1,52187,2012-03-27 14:54:45 UTC,2012-03-27 14:54:45 UTC
3259,1511,742,6,76344,2012-03-27 14:54:45 UTC,2012-03-27 14:54:45 UTC
3260,1492,742,7,38297,2012-03-27 14:54:45 UTC,2012-03-27 14:54:45 UTC
3261,1502,742,6,97424,2012-03-27 14:54:45 UTC,2012-03-27 14:54:45 UTC
3262,1479,742,7,29607,2012-03-27 14:54:45 UTC,2012-03-27 14:54:45 UTC
3263,1482,742,4,28453,2012-03-27 14:54:45 UTC,2012-03-27 14:54:45 UTC
3264,780,743,9,72687,2012-03-27 14:54:45 UTC,2012-03-27 14:54:45 UTC
3265,788,743,6,5360,2012-03-27 14:54:45 UTC,2012-03-27 14:54:45 UTC
3266,804,743,6,59836,2012-03-27 14:54:45 UTC,2012-03-27 14:54:45 UTC
3267,810,743,6,27338,2012-03-27 14:54:45 UTC,2012-03-27 14:54:45 UTC
3268,805,743,8,77412,2012-03-27 14:54:45 UTC,2012-03-27 14:54:45 UTC
3269,507,744,7,85703,2012-03-27 14:54:45 UTC,2012-03-27 14:54:45 UTC
3270,497,744,7,95817,2012-03-27 14:54:45 UTC,2012-03-27 14:54:45 UTC
3271,515,744,6,78259,2012-03-27 14:54:45 UTC,2012-03-27 14:54:45 UTC
3272,493,744,5,15581,2012-03-27 14:54:45 UTC,2012-03-27 14:54:45 UTC
3273,493,744,8,15581,2012-03-27 14:54:45 UTC,2012-03-27 14:54:45 UTC
3274,492,744,6,24045,2012-03-27 14:54:45 UTC,2012-03-27 14:54:45 UTC
3275,509,744,5,41230,2012-03-27 14:54:45 UTC,2012-03-27 14:54:45 UTC
3276,506,744,8,88215,2012-03-27 14:54:45 UTC,2012-03-27 14:54:45 UTC
3277,204,745,7,21739,2012-03-27 14:54:45 UTC,2012-03-27 14:54:45 UTC
3278,204,745,7,21739,2012-03-27 14:54:45 UTC,2012-03-27 14:54:45 UTC
3279,204,745,9,21739,2012-03-27 14:54:45 UTC,2012-03-27 14:54:45 UTC
3280,205,745,6,98947,2012-03-27 14:54:45 UTC,2012-03-27 14:54:45 UTC
3281,203,745,4,99465,2012-03-27 14:54:45 UTC,2012-03-27 14:54:45 UTC
3282,247,746,9,555,2012-03-27 14:54:45 UTC,2012-03-27 14:54:45 UTC
3283,241,746,4,89218,2012-03-27 14:54:45 UTC,2012-03-27 14:54:45 UTC
3284,244,746,3,97806,2012-03-27 14:54:45 UTC,2012-03-27 14:54:45 UTC
3285,257,746,6,46367,2012-03-27 14:54:45 UTC,2012-03-27 14:54:45 UTC
3286,232,746,3,68458,2012-03-27 14:54:45 UTC,2012-03-27 14:54:45 UTC
3287,235,746,7,38488,2012-03-27 14:54:45 UTC,2012-03-27 14:54:45 UTC
3288,258,746,4,42640,2012-03-27 14:54:45 UTC,2012-03-27 14:54:45 UTC
3289,239,746,2,27953,2012-03-27 14:54:45 UTC,2012-03-27 14:54:45 UTC
3290,1928,747,6,5488,2012-03-27 14:54:45 UTC,2012-03-27 14:54:45 UTC
3291,1928,747,10,5488,2012-03-27 14:54:45 UTC,2012-03-27 14:54:45 UTC
3292,1923,747,3,83466,2012-03-27 14:54:45 UTC,2012-03-27 14:54:45 UTC
3293,1928,747,4,5488,2012-03-27 14:54:45 UTC,2012-03-27 14:54:45 UTC
3294,1923,747,7,83466,2012-03-27 14:54:45 UTC,2012-03-27 14:54:45 UTC
3295,1926,747,4,70356,2012-03-27 14:54:45 UTC,2012-03-27 14:54:45 UTC
3296,1926,747,8,70356,2012-03-27 14:54:45 UTC,2012-03-27 14:54:45 UTC
3297,1928,747,6,5488,2012-03-27 14:54:45 UTC,2012-03-27 14:54:45 UTC
3298,549,748,5,54471,2012-03-27 14:54:45 UTC,2012-03-27 14:54:45 UTC
3299,545,748,3,72968,2012-03-27 14:54:45 UTC,2012-03-27 14:54:45 UTC
3300,549,748,6,54471,2012-03-27 14:54:45 UTC,2012-03-27 14:54:45 UTC
3301,542,748,3,15420,2012-03-27 14:54:45 UTC,2012-03-27 14:54:45 UTC
3302,547,748,9,48582,2012-03-27 14:54:45 UTC,2012-03-27 14:54:45 UTC
3303,547,748,6,48582,2012-03-27 14:54:45 UTC,2012-03-27 14:54:45 UTC
3304,548,748,1,29744,2012-03-27 14:54:45 UTC,2012-03-27 14:54:45 UTC
3305,544,748,7,32759,2012-03-27 14:54:45 UTC,2012-03-27 14:54:45 UTC
3306,526,749,7,99671,2012-03-27 14:54:45 UTC,2012-03-27 14:54:45 UTC
3307,525,749,5,99566,2012-03-27 14:54:45 UTC,2012-03-27 14:54:45 UTC
3308,528,749,6,23324,2012-03-27 14:54:45 UTC,2012-03-27 14:54:45 UTC
3309,1187,750,9,33004,2012-03-27 14:54:45 UTC,2012-03-27 14:54:45 UTC
3310,1184,750,5,3590,2012-03-27 14:54:45 UTC,2012-03-27 14:54:45 UTC
3311,1210,750,5,15191,2012-03-27 14:54:45 UTC,2012-03-27 14:54:45 UTC
3312,1331,751,9,92075,2012-03-27 14:54:45 UTC,2012-03-27 14:54:45 UTC
3313,1350,751,6,65055,2012-03-27 14:54:45 UTC,2012-03-27 14:54:45 UTC
3314,1346,751,5,84053,2012-03-27 14:54:45 UTC,2012-03-27 14:54:45 UTC
3315,1356,751,4,25236,2012-03-27 14:54:45 UTC,2012-03-27 14:54:45 UTC
3316,1328,751,7,40097,2012-03-27 14:54:45 UTC,2012-03-27 14:54:45 UTC
3317,324,752,1,5842,2012-03-27 14:54:45 UTC,2012-03-27 14:54:45 UTC
3318,328,752,10,17605,2012-03-27 14:54:45 UTC,2012-03-27 14:54:45 UTC
3319,316,752,4,97487,2012-03-27 14:54:45 UTC,2012-03-27 14:54:45 UTC
3320,323,752,1,81606,2012-03-27 14:54:45 UTC,2012-03-27 14:54:45 UTC
3321,319,752,6,83906,2012-03-27 14:54:45 UTC,2012-03-27 14:54:45 UTC
3322,317,752,5,90250,2012-03-27 14:54:45 UTC,2012-03-27 14:54:45 UTC
3323,328,752,10,17605,2012-03-27 14:54:45 UTC,2012-03-27 14:54:45 UTC
3324,320,752,7,62620,2012-03-27 14:54:45 UTC,2012-03-27 14:54:45 UTC
3325,1326,753,4,85707,2012-03-27 14:54:45 UTC,2012-03-27 14:54:45 UTC
3326,1308,753,8,15256,2012-03-27 14:54:45 UTC,2012-03-27 14:54:45 UTC
3327,1279,753,6,84674,2012-03-27 14:54:45 UTC,2012-03-27 14:54:45 UTC
3328,1321,753,6,58339,2012-03-27 14:54:45 UTC,2012-03-27 14:54:45 UTC
3329,1303,753,10,6080,2012-03-27 14:54:45 UTC,2012-03-27 14:54:45 UTC
3330,1304,753,9,72361,2012-03-27 14:54:45 UTC,2012-03-27 14:54:45 UTC
3331,1292,754,8,37128,2012-03-27 14:54:45 UTC,2012-03-27 14:54:45 UTC
3332,1323,754,9,16395,2012-03-27 14:54:45 UTC,2012-03-27 14:54:45 UTC
3333,1285,754,2,31618,2012-03-27 14:54:45 UTC,2012-03-27 14:54:45 UTC
3334,1313,754,5,68491,2012-03-27 14:54:45 UTC,2012-03-27 14:54:45 UTC
3335,928,755,6,32346,2012-03-27 14:54:45 UTC,2012-03-27 14:54:45 UTC
3336,938,755,9,57632,2012-03-27 14:54:45 UTC,2012-03-27 14:54:45 UTC
3337,929,755,3,28270,2012-03-27 14:54:45 UTC,2012-03-27 14:54:45 UTC
3338,2059,756,4,47367,2012-03-27 14:54:45 UTC,2012-03-27 14:54:45 UTC
3339,2082,756,10,97514,2012-03-27 14:54:45 UTC,2012-03-27 14:54:45 UTC
3340,2062,756,2,17905,2012-03-27 14:54:45 UTC,2012-03-27 14:54:45 UTC
3341,1693,757,4,68687,2012-03-27 14:54:45 UTC,2012-03-27 14:54:45 UTC
3342,1120,758,4,74256,2012-03-27 14:54:45 UTC,2012-03-27 14:54:45 UTC
3343,1130,758,10,8681,2012-03-27 14:54:45 UTC,2012-03-27 14:54:45 UTC
3344,1135,758,2,74446,2012-03-27 14:54:45 UTC,2012-03-27 14:54:45 UTC
3345,1136,758,4,94933,2012-03-27 14:54:45 UTC,2012-03-27 14:54:45 UTC
3346,1126,758,1,15401,2012-03-27 14:54:45 UTC,2012-03-27 14:54:45 UTC
3347,353,759,5,11685,2012-03-27 14:54:45 UTC,2012-03-27 14:54:45 UTC
3348,334,759,4,74861,2012-03-27 14:54:45 UTC,2012-03-27 14:54:45 UTC
3349,362,759,1,15726,2012-03-27 14:54:45 UTC,2012-03-27 14:54:45 UTC
3350,362,759,6,15726,2012-03-27 14:54:45 UTC,2012-03-27 14:54:45 UTC
3351,363,759,2,50743,2012-03-27 14:54:45 UTC,2012-03-27 14:54:45 UTC
3352,2394,760,5,68536,2012-03-27 14:54:46 UTC,2012-03-27 14:54:46 UTC
3353,2370,760,5,69525,2012-03-27 14:54:46 UTC,2012-03-27 14:54:46 UTC
3354,2373,760,9,58780,2012-03-27 14:54:46 UTC,2012-03-27 14:54:46 UTC
3355,2374,760,10,73486,2012-03-27 14:54:46 UTC,2012-03-27 14:54:46 UTC
3356,2375,760,6,13595,2012-03-27 14:54:46 UTC,2012-03-27 14:54:46 UTC
3357,2384,760,8,98891,2012-03-27 14:54:46 UTC,2012-03-27 14:54:46 UTC
3358,2373,760,3,58780,2012-03-27 14:54:46 UTC,2012-03-27 14:54:46 UTC
3359,2204,761,8,25819,2012-03-27 14:54:46 UTC,2012-03-27 14:54:46 UTC
3360,2183,761,4,70021,2012-03-27 14:54:46 UTC,2012-03-27 14:54:46 UTC
3361,2198,761,5,34904,2012-03-27 14:54:46 UTC,2012-03-27 14:54:46 UTC
3362,2177,761,2,69668,2012-03-27 14:54:46 UTC,2012-03-27 14:54:46 UTC
3363,2181,761,6,86268,2012-03-27 14:54:46 UTC,2012-03-27 14:54:46 UTC
3364,2184,761,9,50976,2012-03-27 14:54:46 UTC,2012-03-27 14:54:46 UTC
3365,1174,762,9,65790,2012-03-27 14:54:46 UTC,2012-03-27 14:54:46 UTC
3366,1901,763,6,87239,2012-03-27 14:54:46 UTC,2012-03-27 14:54:46 UTC
3367,1890,763,6,41808,2012-03-27 14:54:46 UTC,2012-03-27 14:54:46 UTC
3368,1894,763,8,47388,2012-03-27 14:54:46 UTC,2012-03-27 14:54:46 UTC
3369,1898,763,10,26237,2012-03-27 14:54:46 UTC,2012-03-27 14:54:46 UTC
3370,1886,763,9,82879,2012-03-27 14:54:46 UTC,2012-03-27 14:54:46 UTC
3371,1344,764,2,51397,2012-03-27 14:54:46 UTC,2012-03-27 14:54:46 UTC
3372,1368,764,2,27409,2012-03-27 14:54:46 UTC,2012-03-27 14:54:46 UTC
3373,2226,765,6,74445,2012-03-27 14:54:46 UTC,2012-03-27 14:54:46 UTC
3374,1231,766,1,18769,2012-03-27 14:54:46 UTC,2012-03-27 14:54:46 UTC
3375,1225,766,8,77598,2012-03-27 14:54:46 UTC,2012-03-27 14:54:46 UTC
3376,1227,766,7,92428,2012-03-27 14:54:46 UTC,2012-03-27 14:54:46 UTC
